RespId,weight_PID,complete_status,Q1_1,Q1_2,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_7,Q3_8,Q4,Q5,QPID,PPWORKA,ABCAGE,ppage,ppeducat,ppeduc5,ppethm,ppgender,pphhsize,pphouse4,ppinc7,ppmarit5,ppmsacat,ppreg4,ppreg9,pprent,ppstaten,ppemploy,ppt18ov,ppkid017,xspanish,xparty4,xurbanicity,Contact
260840447,.4834,qualified,Favorable,Unfavorable,Approve,Approve,Approve,Approve,Approve,Approve,Approve,Approve,Approve,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Joe Biden,Better than you expected,A Democrat,Retired,65+,75,Bachelors degree or higher,Master’s degree or above,"White, Non-Hispanic",Female,1,"Other (mobile home, boat, RV, van, etc.)","$25,000 to $49,999",Divorced,Metro,South,South Atlantic,Owned or being bought by you or someone in your household,Florida,Working part-time,1,0,English,Democrat,Rural,"Yes, I am willing to be interviewed"
260840448,1.8167,qualified,Unfavorable,Favorable,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Approve,Approve,Approve,Approve,Approve,Approve,Approve,Donald Trump,The same as you expected,A Republican,Employed part-time (by someone else),18-29,28,Less than high school,No high school diploma or GED,Hispanic,Female,3,One-family condo or townhouse attached to other units,"$10,000 to $24,999",Never married,Metro,South,West South Central,Rented for cash,Texas,Not working,3,0,Spanish,Independent,Suburban,"Yes, I am willing to be interviewed"
260840449,1.2424,qualified,No opinion,No opinion,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Approve,Disapprove,Approve,Approve,Approve,Disapprove,Approve,Joe Biden,The same as you expected,An independent,Employed full-time (by someone else),30-49,41,Some college,Some college or Associate degree,"Black, Non-Hispanic",Male,1,A one-family house detached from any other house,"$25,000 to $49,999",Never married,Metro,South,South Atlantic,Rented for cash,Virginia,Working full-time,1,0,English,Something else,Rural,"Yes, I am willing to be interviewed"
260840450,1.4752,qualified,No opinion,No opinion,Disapprove,Disapprove,Approve,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Approve,Approve,Approve,Approve,Disapprove,Disapprove,Disapprove,Donald Trump,"Didn’t read, see, or hear about the State of the Union address",An independent,Other,30-49,35,Less than high school,No high school diploma or GED,Hispanic,Female,6. Six or more,A one-family house detached from any other house,"$25,000 to $49,999",Now Married,Metro,South,West South Central,Owned or being bought by you or someone in your household,Arkansas,Not working,4,2,Spanish,Independent,Suburban,"No, I am not willing to be interviewed"
260840451,1.9431,qualified,Unfavorable,Unfavorable,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Approve,Disapprove,Approve,Approve,Approve,Approve,Approve,Approve,Approve,Donald Trump,"Didn’t read, see, or hear about the State of the Union address",An independent,Employed full-time (by someone else),18-29,29,High school,High school graduate (high school diploma or the equivalent GED),Hispanic,Male,1,Building with 2 or more apartments,"$25,000 to $49,999",Never married,Non-Metro,MidWest,East North Central,Rented for cash,Wisconsin,Working full-time,1,0,English,Something else,Urban,"No, I am not willing to be interviewed"
260840452,1.418,qualified,No opinion,No opinion,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Skipped,Neither,"Didn’t read, see, or hear about the State of the Union address",An independent,Homemaker,30-49,42,Less than high school,No high school diploma or GED,"Other, Non-Hispanic",Female,4,A one-family house detached from any other house,"$50,000 to $74,999",Now Married,Metro,South,West South Central,Rented for cash,Oklahoma,Not working,3,1,English,Independent,Urban,"No, I am not willing to be interviewed"
260840453,.8158,qualified,Unfavorable,Favorable,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Approve,Approve,Approve,Approve,Approve,Approve,Approve,Donald Trump,Worse than you expected,A Republican,Employed full-time (by someone else),30-49,31,Some college,Some college or Associate degree,"White, Non-Hispanic",Male,1,A one-family house detached from any other house,"$50,000 to $74,999",Never married,Non-Metro,MidWest,East North Central,Owned or being bought by you or someone in your household,Ohio,Working full-time,1,0,English,Republican,Urban,"No, I am not willing to be interviewed"
260840454,.7507,qualified,Unfavorable,Favorable,Disapprove,Disapprove,Approve,Disapprove,Disapprove,Disapprove,Disapprove,Approve,Disapprove,Approve,Approve,Disapprove,Approve,Approve,Disapprove,Disapprove,Donald Trump,The same as you expected,An independent,Employed full-time (by someone else),50-64,63,Some college,Some college or Associate degree,"White, Non-Hispanic",Male,2,"Other (mobile home, boat, RV, van, etc.)","$100,000 to $149,999",Now Married,Metro,South,West South Central,Owned or being bought by you or someone in your household,Texas,Working full-time,2,0,English,Independent,Rural,"No, I am not willing to be interviewed"
260840455,.9883,qualified,Unfavorable,Unfavorable,Disapprove,Disapprove,Approve,Disapprove,Disapprove,Approve,Disapprove,Approve,Approve,Approve,Approve,Disapprove,Approve,Approve,Approve,Approve,Neither,The same as you expected,An independent,Employed full-time (by someone else),30-49,41,Bachelors degree or higher,Master’s degree or above,"White, Non-Hispanic",Male,3,A one-family house detached from any other house,"$150,000 or more",Divorced,Metro,NorthEast,New England,Owned or being bought by you or someone in your household,Massachusetts,Working full-time,1,2,English,Independent,Suburban,"Yes, I am willing to be interviewed"
260840456,1.0747,qualified,Unfavorable,Unfavorable,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Approve,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Neither,Better than you expected,An independent,Employed full-time (by someone else),50-64,61,High school,High school graduate (high school diploma or the equivalent GED),"White, Non-Hispanic",Male,3,A one-family house detached from any other house,"$150,000 or more",Now Married,Metro,NorthEast,New England,Owned or being bought by you or someone in your household,Massachusetts,Working full-time,3,0,English,Independent,Rural,"Yes, I am willing to be interviewed"
260840457,1.0704,qualified,Unfavorable,Unfavorable,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Neither,"Didn’t read, see, or hear about the State of the Union address",A Democrat,Homemaker,18-29,27,High school,High school graduate (high school diploma or the equivalent GED),Hispanic,Female,4,"Other (mobile home, boat, RV, van, etc.)","$25,000 to $49,999",Never married,Metro,West,Mountain,Owned or being bought by you or someone in your household,Arizona,Not working,2,2,English,Democrat,Urban,"Yes, I am willing to be interviewed"
260840458,.7512,qualified,Unfavorable,Favorable,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Approve,Approve,Approve,Approve,Approve,Approve,Approve,Approve,Donald Trump,The same as you expected,A Republican,Retired,65+,68,High school,High school graduate (high school diploma or the equivalent GED),"White, Non-Hispanic",Male,3,A one-family house detached from any other house,"$75,000 to $99,999",Now Married,Metro,South,East South Central,Owned or being bought by you or someone in your household,Kentucky,Working full-time,2,1,English,Republican,Suburban,"No, I am not willing to be interviewed"
260840459,1.0447,qualified,No opinion,Unfavorable,Approve,Approve,Approve,Approve,Approve,Approve,Approve,Approve,Approve,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Joe Biden,The same as you expected,An independent,Retired,65+,73,High school,High school graduate (high school diploma or the equivalent GED),"White, Non-Hispanic",Male,1,A one-family house detached from any other house,"$25,000 to $49,999",Widowed,Metro,NorthEast,New England,Owned or being bought by you or someone in your household,Connecticut,Not working,1,0,English,Independent,Rural,"No, I am not willing to be interviewed"
260840460,1.0704,qualified,Unfavorable,Favorable,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Approve,Approve,Disapprove,Disapprove,Disapprove,Approve,Approve,Donald Trump,The same as you expected,A Democrat,Employed full-time (by someone else),18-29,21,High school,High school graduate (high school diploma or the equivalent GED),Hispanic,Female,2,A one-family house detached from any other house,"$25,000 to $49,999",Never married,Metro,West,Pacific,Rented for cash,California,Working part-time,2,0,English,Independent,Suburban,"No, I am not willing to be interviewed"
260840461,.9058,qualified,Unfavorable,Favorable,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Approve,Disapprove,Approve,Approve,Approve,Approve,Approve,Approve,Disapprove,Donald Trump,The same as you expected,A Republican,Employed full-time (by someone else),50-64,56,Less than high school,No high school diploma or GED,"White, Non-Hispanic",Male,4,A one-family house detached from any other house,"$50,000 to $74,999",Now Married,Metro,South,South Atlantic,Owned or being bought by you or someone in your household,Florida,Working full-time,2,2,English,Republican,Urban,"No, I am not willing to be interviewed"
260840462,1.1259,qualified,Unfavorable,Favorable,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Approve,Approve,Approve,Approve,Approve,Approve,Approve,Donald Trump,Worse than you expected,An independent,Retired,65+,70,High school,High school graduate (high school diploma or the equivalent GED),"White, Non-Hispanic",Male,2,A one-family house detached from any other house,"$75,000 to $99,999",Now Married,Metro,NorthEast,Middle Atlantic,Owned or being bought by you or someone in your household,New York,Not working,2,0,English,Independent,Rural,"Yes, I am willing to be interviewed"
260840463,1.6183,qualified,Favorable,Unfavorable,Approve,Approve,Approve,Approve,Disapprove,Approve,Approve,Approve,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Joe Biden,The same as you expected,An independent,Employed full-time (by someone else),18-29,22,Some college,Some college or Associate degree,Hispanic,Female,2,A one-family house detached from any other house,"$75,000 to $99,999",Never married,Metro,West,Pacific,Owned or being bought by you or someone in your household,California,Working full-time,1,1,English,Independent,Suburban,"No, I am not willing to be interviewed"
260840464,1.4328,qualified,Unfavorable,Favorable,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Approve,Approve,Approve,Approve,Approve,Approve,Approve,Donald Trump,The same as you expected,An independent,Homemaker,30-49,44,Some college,Some college or Associate degree,Hispanic,Female,6. Six or more,A one-family house detached from any other house,"$150,000 or more",Now Married,Metro,West,Pacific,Owned or being bought by you or someone in your household,California,Not working,4,5,English,Republican,Suburban,"No, I am not willing to be interviewed"
260840465,1.0222,qualified,Favorable,Unfavorable,Approve,Approve,Approve,Approve,Approve,Disapprove,Approve,Approve,Approve,Approve,Approve,Approve,Approve,Approve,Approve,Disapprove,Joe Biden,Better than you expected,A Democrat,Currently laid off,30-49,42,High school,High school graduate (high school diploma or the equivalent GED),Hispanic,Male,2,A one-family house detached from any other house,"$10,000 to $24,999",Divorced,Metro,South,West South Central,Owned or being bought by you or someone in your household,Arkansas,Not working,2,0,English,Democrat,Urban,"Yes, I am willing to be interviewed"
260840466,1.5363,qualified,Unfavorable,Unfavorable,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Approve,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Approve,Donald Trump,"Didn’t read, see, or hear about the State of the Union address",An independent,Employed full-time (by someone else),50-64,55,Some college,Some college or Associate degree,"Black, Non-Hispanic",Male,1,A one-family house detached from any other house,"$50,000 to $74,999",Divorced,Metro,South,West South Central,Owned or being bought by you or someone in your household,Texas,Working full-time,1,0,English,Independent,Urban,"No, I am not willing to be interviewed"
260840467,.7499,qualified,Unfavorable,Unfavorable,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Approve,Disapprove,Disapprove,Approve,Approve,Disapprove,Neither,"Didn’t read, see, or hear about the State of the Union address",A Republican,Retired,65+,67,Bachelors degree or higher,Bachelor’s degree,"White, Non-Hispanic",Male,2,A one-family house detached from any other house,"$150,000 or more",Now Married,Non-Metro,MidWest,East North Central,Owned or being bought by you or someone in your household,Michigan,Not working,2,0,English,Republican,Rural,"No, I am not willing to be interviewed"
260840468,1.1734,qualified,Unfavorable,Unfavorable,Disapprove,Disapprove,Approve,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,Approve,Approve,Disapprove,Disapprove,Approve,Approve,Disapprove,Approve,Donald Trump,"Didn’t read, see, or hear about the State of the Union address",A Republican,Full-time student,18-29,18,Less than high school,No high school diploma or GED,"White, Non-Hispanic",Female,6. Six or more,A one-family house detached from any other house,"$150,000 or more",Never married,Metro,West,Mountain,Owned or being bought by you or someone in your household,Utah,Not working,4,3,English,Republican,Suburban,"No, I am not willing to be interviewed"
